Customer_ID,Actual_Churn,Churn_Probability,Risk_Score,Risk_Level,Retention_Priority,Recommended_Action
CUST114160,1,0.9743189,97.43,Critical,Immediate,Immediate retention intervention
CUST103942,1,0.97429806,97.43,Critical,Immediate,Immediate retention intervention
CUST107728,1,0.97431165,97.43,Critical,Immediate,Immediate retention intervention
CUST105248,1,0.97428644,97.43,Critical,Immediate,Immediate retention intervention
CUST135924,1,0.97415245,97.42,Critical,Immediate,Immediate retention intervention
CUST131398,1,0.9742285,97.42,Critical,Immediate,Immediate retention intervention
CUST108476,1,0.9742477,97.42,Critical,Immediate,Immediate retention intervention
CUST126300,1,0.97422874,97.42,Critical,Immediate,Immediate retention intervention
CUST131583,1,0.97421026,97.42,Critical,Immediate,Immediate retention intervention
CUST140418,1,0.97418547,97.42,Critical,Immediate,Immediate retention intervention
CUST104532,1,0.97414637,97.41,Critical,Immediate,Immediate retention intervention
CUST117816,1,0.9741485,97.41,Critical,Immediate,Immediate retention intervention
CUST136692,1,0.9741123,97.41,Critical,Immediate,Immediate retention intervention
CUST115604,1,0.97407687,97.41,Critical,Immediate,Immediate retention intervention
CUST141688,1,0.9741115,97.41,Critical,Immediate,Immediate retention intervention
CUST107260,1,0.9741125,97.41,Critical,Immediate,Immediate retention intervention
CUST102447,1,0.9740942,97.41,Critical,Immediate,Immediate retention intervention
CUST122647,1,0.9740589,97.41,Critical,Immediate,Immediate retention intervention
CUST117613,1,0.9739726,97.4,Critical,Immediate,Immediate retention intervention
CUST115585,1,0.97404623,97.4,Critical,Immediate,Immediate retention intervention
CUST133641,1,0.9739578,97.4,Critical,Immediate,Immediate retention intervention
CUST108034,1,0.97398674,97.4,Critical,Immediate,Immediate retention intervention
CUST139393,1,0.9739837,97.4,Critical,Immediate,Immediate retention intervention
CUST137779,0,0.9740133,97.4,Critical,Immediate,Immediate retention intervention
CUST135425,1,0.9739658,97.4,Critical,Immediate,Immediate retention intervention
CUST108254,1,0.9738723,97.39,Critical,Immediate,Immediate retention intervention
CUST144354,1,0.97389734,97.39,Critical,Immediate,Immediate retention intervention
CUST136643,1,0.9738589,97.39,Critical,Immediate,Immediate retention intervention
CUST107265,1,0.9739105,97.39,Critical,Immediate,Immediate retention intervention
CUST137793,1,0.9738798,97.39,Critical,Immediate,Immediate retention intervention
CUST133073,1,0.9738878,97.39,Critical,Immediate,Immediate retention intervention
CUST145609,1,0.97386485,97.39,Critical,Immediate,Immediate retention intervention
CUST111773,1,0.97382516,97.38,Critical,Immediate,Immediate retention intervention
CUST114913,1,0.97381604,97.38,Critical,Immediate,Immediate retention intervention
CUST123972,1,0.9737949,97.38,Critical,Immediate,Immediate retention intervention
CUST103523,1,0.9737988,97.38,Critical,Immediate,Immediate retention intervention
CUST124486,1,0.9737505,97.38,Critical,Immediate,Immediate retention intervention
CUST109803,1,0.9737766,97.38,Critical,Immediate,Immediate retention intervention
CUST146477,1,0.9736797,97.37,Critical,Immediate,Immediate retention intervention
CUST109690,1,0.9736935,97.37,Critical,Immediate,Immediate retention intervention
CUST131966,0,0.9737438,97.37,Critical,Immediate,Immediate retention intervention
CUST145302,1,0.9737362,97.37,Critical,Immediate,Immediate retention intervention
CUST121531,1,0.9735954,97.36,Critical,Immediate,Immediate retention intervention
CUST114158,1,0.97355413,97.36,Critical,Immediate,Immediate retention intervention
CUST134619,1,0.9736343,97.36,Critical,Immediate,Immediate retention intervention
CUST138935,1,0.973583,97.36,Critical,Immediate,Immediate retention intervention
CUST137350,0,0.97355586,97.36,Critical,Immediate,Immediate retention intervention
CUST143170,1,0.97360694,97.36,Critical,Immediate,Immediate retention intervention
CUST114787,1,0.9735537,97.36,Critical,Immediate,Immediate retention intervention
CUST142468,1,0.97356874,97.36,Critical,Immediate,Immediate retention intervention
CUST140207,1,0.9736397,97.36,Critical,Immediate,Immediate retention intervention
CUST125884,0,0.9734837,97.35,Critical,Immediate,Immediate retention intervention
CUST146503,1,0.9735357,97.35,Critical,Immediate,Immediate retention intervention
CUST143251,1,0.97347736,97.35,Critical,Immediate,Immediate retention intervention
CUST130009,1,0.9734666,97.35,Critical,Immediate,Immediate retention intervention
CUST135725,1,0.97346616,97.35,Critical,Immediate,Immediate retention intervention
CUST109446,1,0.97354287,97.35,Critical,Immediate,Immediate retention intervention
CUST131026,1,0.9734625,97.35,Critical,Immediate,Immediate retention intervention
CUST107028,1,0.97339964,97.34,Critical,Immediate,Immediate retention intervention
CUST125776,1,0.9733532,97.34,Critical,Immediate,Immediate retention intervention
CUST144562,1,0.97339094,97.34,Critical,Immediate,Immediate retention intervention
CUST113885,1,0.97334605,97.33,Critical,Immediate,Immediate retention intervention
CUST120578,1,0.9732728,97.33,Critical,Immediate,Immediate retention intervention
CUST113883,1,0.973331,97.33,Critical,Immediate,Immediate retention intervention
CUST147714,0,0.97327536,97.33,Critical,Immediate,Immediate retention intervention
CUST142478,1,0.9733229,97.33,Critical,Immediate,Immediate retention intervention
CUST103227,1,0.9732945,97.33,Critical,Immediate,Immediate retention intervention
CUST144908,1,0.97332597,97.33,Critical,Immediate,Immediate retention intervention
CUST101089,1,0.9733227,97.33,Critical,Immediate,Immediate retention intervention
CUST137518,1,0.9732038,97.32,Critical,Immediate,Immediate retention intervention
CUST117764,1,0.9731933,97.32,Critical,Immediate,Immediate retention intervention
CUST109674,1,0.97319084,97.32,Critical,Immediate,Immediate retention intervention
CUST124006,1,0.97315705,97.32,Critical,Immediate,Immediate retention intervention
CUST105254,0,0.9731818,97.32,Critical,Immediate,Immediate retention intervention
CUST113650,1,0.97317207,97.32,Critical,Immediate,Immediate retention intervention
CUST126979,1,0.9731916,97.32,Critical,Immediate,Immediate retention intervention
CUST137485,1,0.97323,97.32,Critical,Immediate,Immediate retention intervention
CUST147751,1,0.97308797,97.31,Critical,Immediate,Immediate retention intervention
CUST147666,1,0.973077,97.31,Critical,Immediate,Immediate retention intervention
CUST102420,1,0.9731069,97.31,Critical,Immediate,Immediate retention intervention
CUST146922,1,0.9730769,97.31,Critical,Immediate,Immediate retention intervention
CUST135356,1,0.97304654,97.3,Critical,Immediate,Immediate retention intervention
CUST130011,0,0.9730376,97.3,Critical,Immediate,Immediate retention intervention
CUST123272,1,0.9730146,97.3,Critical,Immediate,Immediate retention intervention
CUST118282,1,0.97295064,97.3,Critical,Immediate,Immediate retention intervention
CUST143881,1,0.973047,97.3,Critical,Immediate,Immediate retention intervention
CUST115663,1,0.9729251,97.29,Critical,Immediate,Immediate retention intervention
CUST120769,1,0.9729277,97.29,Critical,Immediate,Immediate retention intervention
CUST134350,1,0.9728811,97.29,Critical,Immediate,Immediate retention intervention
CUST129870,1,0.97285604,97.29,Critical,Immediate,Immediate retention intervention
CUST140939,1,0.9728802,97.29,Critical,Immediate,Immediate retention intervention
CUST140987,1,0.9728529,97.29,Critical,Immediate,Immediate retention intervention
CUST128372,1,0.9729222,97.29,Critical,Immediate,Immediate retention intervention
CUST106554,1,0.9729446,97.29,Critical,Immediate,Immediate retention intervention
CUST131163,1,0.9729373,97.29,Critical,Immediate,Immediate retention intervention
CUST124622,1,0.9728961,97.29,Critical,Immediate,Immediate retention intervention
CUST126348,1,0.97285867,97.29,Critical,Immediate,Immediate retention intervention
CUST131416,1,0.9727868,97.28,Critical,Immediate,Immediate retention intervention
CUST106615,1,0.97279054,97.28,Critical,Immediate,Immediate retention intervention
CUST101142,1,0.9728017,97.28,Critical,Immediate,Immediate retention intervention
CUST106613,1,0.9728224,97.28,Critical,Immediate,Immediate retention intervention
CUST132385,1,0.9727606,97.28,Critical,Immediate,Immediate retention intervention
CUST141464,1,0.97278625,97.28,Critical,Immediate,Immediate retention intervention
CUST111324,1,0.97280854,97.28,Critical,Immediate,Immediate retention intervention
CUST143560,1,0.97275263,97.28,Critical,Immediate,Immediate retention intervention
CUST138836,1,0.9728062,97.28,Critical,Immediate,Immediate retention intervention
CUST117191,1,0.97279197,97.28,Critical,Immediate,Immediate retention intervention
CUST135686,1,0.9727912,97.28,Critical,Immediate,Immediate retention intervention
CUST111210,1,0.97278124,97.28,Critical,Immediate,Immediate retention intervention
CUST118817,1,0.9727886,97.28,Critical,Immediate,Immediate retention intervention
CUST114740,1,0.9727538,97.28,Critical,Immediate,Immediate retention intervention
CUST120367,1,0.97277373,97.28,Critical,Immediate,Immediate retention intervention
CUST110571,1,0.972714,97.27,Critical,Immediate,Immediate retention intervention
CUST145207,1,0.9726519,97.27,Critical,Immediate,Immediate retention intervention
CUST132881,1,0.97270334,97.27,Critical,Immediate,Immediate retention intervention
CUST126809,1,0.97267735,97.27,Critical,Immediate,Immediate retention intervention
CUST136931,1,0.97273535,97.27,Critical,Immediate,Immediate retention intervention
CUST101868,1,0.9727305,97.27,Critical,Immediate,Immediate retention intervention
CUST118919,1,0.9726326,97.26,Critical,Immediate,Immediate retention intervention
CUST130146,1,0.9725936,97.26,Critical,Immediate,Immediate retention intervention
CUST138714,1,0.9726334,97.26,Critical,Immediate,Immediate retention intervention
CUST102564,1,0.9725653,97.26,Critical,Immediate,Immediate retention intervention
CUST141378,1,0.9725972,97.26,Critical,Immediate,Immediate retention intervention
CUST130530,1,0.9726264,97.26,Critical,Immediate,Immediate retention intervention
CUST125791,1,0.97253597,97.25,Critical,Immediate,Immediate retention intervention
CUST110179,1,0.97251475,97.25,Critical,Immediate,Immediate retention intervention
CUST132241,1,0.97250926,97.25,Critical,Immediate,Immediate retention intervention
CUST103977,1,0.9723756,97.24,Critical,Immediate,Immediate retention intervention
CUST106835,1,0.9724057,97.24,Critical,Immediate,Immediate retention intervention
CUST113154,0,0.9723989,97.24,Critical,Immediate,Immediate retention intervention
CUST128344,1,0.9724224,97.24,Critical,Immediate,Immediate retention intervention
CUST111383,1,0.9723953,97.24,Critical,Immediate,Immediate retention intervention
CUST119896,1,0.9723991,97.24,Critical,Immediate,Immediate retention intervention
CUST139038,1,0.97242707,97.24,Critical,Immediate,Immediate retention intervention
CUST143270,1,0.9723036,97.23,Critical,Immediate,Immediate retention intervention
CUST132531,1,0.9722643,97.23,Critical,Immediate,Immediate retention intervention
CUST118215,1,0.9723211,97.23,Critical,Immediate,Immediate retention intervention
CUST127649,1,0.97234464,97.23,Critical,Immediate,Immediate retention intervention
CUST134602,1,0.97234285,97.23,Critical,Immediate,Immediate retention intervention
CUST134765,1,0.9723265,97.23,Critical,Immediate,Immediate retention intervention
CUST125486,1,0.9723156,97.23,Critical,Immediate,Immediate retention intervention
CUST110001,0,0.9722878,97.23,Critical,Immediate,Immediate retention intervention
CUST143942,1,0.9721966,97.22,Critical,Immediate,Immediate retention intervention
CUST145505,1,0.97218215,97.22,Critical,Immediate,Immediate retention intervention
CUST142677,1,0.97224873,97.22,Critical,Immediate,Immediate retention intervention
CUST138007,1,0.97219694,97.22,Critical,Immediate,Immediate retention intervention
CUST109071,1,0.9722321,97.22,Critical,Immediate,Immediate retention intervention
CUST124120,1,0.9722226,97.22,Critical,Immediate,Immediate retention intervention
CUST127965,0,0.9722207,97.22,Critical,Immediate,Immediate retention intervention
CUST120532,1,0.9721581,97.22,Critical,Immediate,Immediate retention intervention
CUST141285,1,0.9721696,97.22,Critical,Immediate,Immediate retention intervention
CUST125836,1,0.972226,97.22,Critical,Immediate,Immediate retention intervention
CUST104085,1,0.97215503,97.22,Critical,Immediate,Immediate retention intervention
CUST123581,1,0.9721887,97.22,Critical,Immediate,Immediate retention intervention
CUST103471,1,0.97222924,97.22,Critical,Immediate,Immediate retention intervention
CUST141421,1,0.9721932,97.22,Critical,Immediate,Immediate retention intervention
CUST116711,0,0.97210276,97.21,Critical,Immediate,Immediate retention intervention
CUST117412,1,0.9720704,97.21,Critical,Immediate,Immediate retention intervention
CUST108289,1,0.97207505,97.21,Critical,Immediate,Immediate retention intervention
CUST117150,1,0.97205395,97.21,Critical,Immediate,Immediate retention intervention
CUST124746,1,0.97211987,97.21,Critical,Immediate,Immediate retention intervention
CUST121876,1,0.9721176,97.21,Critical,Immediate,Immediate retention intervention
CUST111731,1,0.97212076,97.21,Critical,Immediate,Immediate retention intervention
CUST133278,1,0.97199976,97.2,Critical,Immediate,Immediate retention intervention
CUST112506,1,0.97204065,97.2,Critical,Immediate,Immediate retention intervention
CUST139496,1,0.9719659,97.2,Critical,Immediate,Immediate retention intervention
CUST102039,1,0.9720044,97.2,Critical,Immediate,Immediate retention intervention
CUST147142,1,0.97191817,97.19,Critical,Immediate,Immediate retention intervention
CUST120376,1,0.97190994,97.19,Critical,Immediate,Immediate retention intervention
CUST111406,1,0.97192985,97.19,Critical,Immediate,Immediate retention intervention
