Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Last_Login,Churn
CUST122080,67.0,male,Ahmedabad,26.0,One Year,Premium,1115.83,29371.56,Credit Card,Fiber,10.0,2.0,0.0,34.1,2026-06-24,1
CUST117024,48.0,female,Mumbai,53.0,Month-to-Month,Standard,658.0,37101.67,Debit Card,Mobile Data,9.0,3.0,1.0,29.3,2026-07-25,0
CUST108740,43.0,female,Ahmedabad,19.0,Month-to-Month,Standard,812.59,13228.49,UPI,DSL,5.0,9.0,1.0,53.6,2026-07-24,1
CUST115826,41.0,male,Delhi,47.0,Month-to-Month,Basic,591.19,28124.01,Debit Card,Cable,11.0,4.0,2.0,59.4,2026-07-10,0
CUST102742,23.0,female,Mumbai,71.0,One Year,Standard,898.59,61115.06,UPI,DSL,18.0,2.0,2.0,31.8,2026-06-24,1
CUST118049,65.0,female,Kolkata,61.0,Month-to-Month,Basic,545.47,34268.74,Auto Debit,Mobile Data,19.0,2.0,0.0,52.7,2026-08-31,0
CUST130373,42.0,male,Hyderabad,50.0,One Year,Basic,526.4,23187.8,UPI,,7.0,2.0,0.0,67.8,2026-07-13,0
CUST117373,41.0,male,Chennai,45.0,One Year,Standard,662.6,28980.44,Net Banking,Mobile Data,11.0,3.0,0.0,65.4,2026-08-29,0
CUST122022,50.0,male,Kochi,12.0,One Year,Basic,467.63,6132.51,Credit Card,Cable,0.0,1.0,0.0,47.8,2026-06-27,0
CUST146365,26.0,male,Jaipur,68.0,,Basic,490.01,35545.87,Auto Debit,Fiber,14.0,2.0,0.0,42.0,2026-07-31,0
CUST123538,18.0,female,Kochi,31.0,One Year,Basic,472.55,13683.0,Credit Card,Fiber,14.0,3.0,0.0,41.5,2026-08-19,0
CUST145500,30.0,female,Pune,51.0,Month-to-Month,Basic,506.22,28733.84,Debit Card,Mobile Data,9.0,0.0,2.0,58.2,2026-08-07,0
CUST140186,46.0,male,Kolkata,63.0,Month-to-Month,Basic,607.95,32986.04,UPI,DSL,20.0,3.0,0.0,53.0,,0
CUST109614,41.0,female,Jaipur,70.0,Month-to-Month,Standard,828.18,53410.77,Credit Card,Cable,9.0,5.0,2.0,43.1,2026-08-06,1
CUST143282,62.0,female,Mumbai,1.0,One Year,Standard,953.27,814.83,Debit Card,,21.0,4.0,0.0,41.5,2026-07-22,1
CUST137892,66.0,male,Kochi,68.0,Two Year,Basic,445.44,27802.79,Net Banking,DSL,15.0,2.0,1.0,99.7,2026-08-07,0
CUST126179,34.0,female,Bengaluru,51.0,Month-to-Month,Standard,652.44,37690.29,UPI,Mobile Data,19.0,4.0,1.0,33.9,2026-07-30,0
CUST145893,36.0,male,Hyderabad,32.0,One Year,Premium,1094.53,33526.62,Credit Card,Cable,8.0,3.0,3.0,26.0,2026-07-04,1
CUST120934,40.0,female,Bengaluru,2.0,Month-to-Month,Basic,423.09,908.64,Credit Card,Mobile Data,19.0,5.0,1.0,40.2,2026-08-17,0
CUST140972,72.0,male,Ahmedabad,25.0,Month-to-Month,Basic,568.96,14649.44,UPI,Mobile Data,14.0,4.0,1.0,32.9,2026-08-19,0
CUST122225,57.0,male,Kolkata,68.0,Two Year,Standard,637.1,37435.25,UPI,Cable,12.0,4.0,0.0,52.0,2026-07-12,0
CUST124382,55.0,female,Kolkata,58.0,One Year,Standard,674.84,41190.3,Credit Card,Fiber,15.0,2.0,1.0,52.5,2026-09-03,0
CUST134856,19.0,female,Bengaluru,70.0,Two Year,Standard,750.6,47225.87,Auto Debit,DSL,11.0,5.0,1.0,51.1,2026-06-30,0
CUST109392,56.0,female,Hyderabad,39.0,One Year,Standard,687.14,25163.53,Debit Card,DSL,6.0,1.0,0.0,40.7,2026-07-12,1
CUST138537,36.0,female,Kolkata,4.0,One Year,Standard,810.4,3548.72,Credit Card,Fiber,14.0,2.0,0.0,24.2,2026-09-02,0
CUST131756,75.0,male,Delhi,58.0,One Year,Premium,1363.53,90744.7,Auto Debit,Fiber,4.0,1.0,0.0,34.9,2026-09-04,1
CUST107754,18.0,female,Mumbai,2.0,Month-to-Month,Standard,585.69,1328.14,UPI,DSL,19.0,1.0,1.0,45.2,2026-06-24,0
CUST146639,26.0,other,Mumbai,42.0,One Year,Basic,608.18,28907.71,UPI,Fiber,24.0,2.0,0.0,47.9,2026-09-01,0
CUST143835,40.0,female,Mumbai,4.0,Month-to-Month,Standard,751.39,3034.76,UPI,Cable,10.0,2.0,1.0,48.6,2026-06-18,1
CUST126236,72.0,male,Chennai,47.0,One Year,Basic,597.36,28429.88,Net Banking,Fiber,,3.0,0.0,69.8,2026-09-06,1
CUST144230,57.0,male,Kochi,3.0,One Year,Standard,868.5,2785.99,UPI,Mobile Data,10.0,2.0,0.0,55.2,2026-07-31,1
CUST142623,18.0,female,Ahmedabad,37.0,Month-to-Month,Standard,785.29,27610.19,UPI,DSL,3.0,1.0,0.0,46.9,2026-07-07,0
CUST118553,56.0,female,Ahmedabad,5.0,,Standard,771.59,,UPI,Mobile Data,9.0,2.0,1.0,40.8,2026-09-09,0
CUST143137,33.0,female,Chennai,42.0,One Year,Standard,848.8,39909.08,Credit Card,DSL,19.0,3.0,1.0,67.2,2026-09-04,1
CUST136673,28.0,male,Delhi,43.0,One Year,Basic,565.15,24294.85,Auto Debit,Mobile Data,5.0,1.0,0.0,5.0,2026-06-19,0
CUST143650,26.0,female,Delhi,35.0,Month-to-Month,Standard,626.32,22795.04,UPI,Mobile Data,5.0,4.0,1.0,39.8,2026-08-08,0
CUST103941,49.0,female,Kochi,35.0,One Year,Basic,,17160.54,Net Banking,Cable,13.0,1.0,0.0,37.3,2026-08-21,0
CUST131497,34.0,female,Chennai,39.0,One Year,Basic,528.94,18185.92,Debit Card,,10.0,4.0,1.0,29.2,2026-06-23,0
CUST126594,43.0,male,Bengaluru,20.0,One Year,Standard,926.97,19493.11,Cash,DSL,12.0,3.0,0.0,41.6,2026-07-15,1
CUST123922,46.0,female,Bengaluru,42.0,One Year,Basic,459.21,,Auto Debit,DSL,11.0,2.0,0.0,46.0,2026-07-03,0
CUST126403,26.0,female,Pune,47.0,Month-to-Month,Basic,560.75,24558.5,Net Banking,DSL,8.0,1.0,2.0,42.2,2026-08-17,0
CUST145943,35.0,male,Ahmedabad,49.0,Month-to-Month,Standard,765.7,38285.67,Credit Card,Fiber,15.0,4.0,1.0,59.3,2026-06-21,1
CUST110420,22.0,female,Kochi,35.0,Month-to-Month,Premium,1275.84,44519.23,Auto Debit,Cable,22.0,5.0,3.0,45.3,2026-08-03,1
CUST118316,24.0,male,Mumbai,71.0,Two Year,Standard,767.89,60788.62,Net Banking,Fiber,8.0,1.0,0.0,43.7,2026-06-20,0
CUST136894,46.0,male,Delhi,63.0,Month-to-Month,Standard,886.6,55793.46,Auto Debit,Fiber,,3.0,1.0,64.3,2026-08-03,0
CUST126696,63.0,other,Mumbai,11.0,One Year,Basic,288.88,3192.36,UPI,,12.0,3.0,1.0,17.6,2026-07-27,0
CUST142128,51.0,female,Pune,31.0,Month-to-Month,Basic,639.26,16894.37,Credit Card,Fiber,16.0,1.0,0.0,42.5,2026-06-25,0
CUST114171,60.0,female,Hyderabad,34.0,Month-to-Month,Basic,450.0,13825.7,Net Banking,,11.0,3.0,0.0,53.7,2026-08-24,0
CUST103733,41.0,male,Mumbai,16.0,Two Year,Standard,938.06,16047.23,Cash,Fiber,10.0,0.0,2.0,28.9,2026-09-05,1
CUST107882,22.0,female,Jaipur,8.0,One Year,Standard,1004.26,7098.96,Credit Card,DSL,4.0,0.0,0.0,40.1,2026-08-18,1
CUST106017,37.0,male,Bengaluru,57.0,Month-to-Month,Standard,907.17,50962.19,Credit Card,DSL,15.0,6.0,2.0,33.8,2026-08-03,1
CUST123030,33.0,male,Kochi,23.0,Month-to-Month,Basic,516.68,13466.07,UPI,,16.0,1.0,2.0,48.0,2026-07-05,0
CUST135474,25.0,female,Ahmedabad,41.0,Month-to-Month,Premium,1237.32,50565.45,Credit Card,Fiber,7.0,3.0,0.0,43.5,2026-06-15,1
CUST131867,68.0,female,Chennai,10.0,One Year,Basic,540.24,6183.48,Credit Card,Mobile Data,7.0,0.0,0.0,37.8,2026-09-09,0
CUST104818,37.0,female,Ahmedabad,19.0,Month-to-Month,Premium,1069.41,19331.26,UPI,Mobile Data,18.0,1.0,1.0,17.6,2026-06-19,1
CUST141694,56.0,male,Mumbai,,One Year,Basic,502.77,32443.81,UPI,Fiber,15.0,2.0,1.0,22.1,2026-07-23,0
CUST112008,27.0,female,Hyderabad,26.0,Month-to-Month,Premium,1262.89,28277.91,Net Banking,Fiber,8.0,4.0,0.0,22.6,2026-06-28,1
CUST141328,32.0,other,Hyderabad,32.0,Two Year,Premium,1153.33,33357.32,UPI,,18.0,1.0,0.0,5.7,2026-07-16,1
CUST109507,29.0,female,Kolkata,3.0,Two Year,Basic,389.35,1258.66,Debit Card,Fiber,21.0,,0.0,14.9,2026-08-17,0
CUST144799,60.0,female,Jaipur,17.0,Two Year,Premium,1213.66,22507.68,Debit Card,DSL,15.0,2.0,1.0,34.6,2026-08-12,1
CUST134063,45.0,female,Kochi,2.0,One Year,Standard,744.39,1426.67,Debit Card,Cable,19.0,1.0,0.0,47.4,2026-08-06,0
CUST127475,39.0,male,Delhi,16.0,Month-to-Month,Standard,1042.41,18485.71,Net Banking,DSL,17.0,1.0,0.0,48.4,2026-07-08,1
CUST131144,73.0,male,Jaipur,21.0,Month-to-Month,Basic,495.8,9134.59,Credit Card,Mobile Data,8.0,2.0,1.0,66.1,2026-08-30,0
CUST121236,57.0,female,Ahmedabad,28.0,Month-to-Month,Premium,1245.07,32063.41,Net Banking,Fiber,17.0,0.0,0.0,43.6,2026-07-31,1
CUST101391,35.0,female,Mumbai,5.0,Month-to-Month,Basic,540.94,2367.28,Credit Card,Mobile Data,13.0,0.0,0.0,,2026-08-22,0
CUST138250,25.0,male,Mumbai,72.0,Two Year,Basic,510.61,37186.87,Credit Card,DSL,5.0,2.0,1.0,39.7,2026-07-19,0
CUST137625,34.0,female,Kochi,3.0,Two Year,Standard,880.79,2784.56,Cash,Fiber,9.0,2.0,1.0,53.4,2026-06-24,1
CUST142029,47.0,female,Bengaluru,6.0,One Year,Basic,529.9,3355.87,Auto Debit,Cable,15.0,1.0,0.0,59.9,2026-07-04,0
CUST120835,56.0,male,Mumbai,35.0,Month-to-Month,Premium,1071.37,39017.48,UPI,Mobile Data,12.0,3.0,0.0,26.3,2026-08-01,1
CUST114758,42.0,female,Kolkata,39.0,One Year,Standard,886.11,34013.55,Cash,Cable,22.0,4.0,0.0,35.8,2026-06-24,1
CUST126397,43.0,male,Pune,8.0,Two Year,Basic,552.05,4181.7,Net Banking,DSL,18.0,1.0,1.0,33.4,2026-08-14,0
CUST106809,20.0,female,Ahmedabad,53.0,One Year,Basic,590.4,28789.48,Auto Debit,,9.0,1.0,1.0,61.5,2026-07-26,0
CUST109226,57.0,male,Mumbai,1.0,Month-to-Month,Basic,641.15,672.5,Auto Debit,Fiber,10.0,3.0,0.0,11.4,2026-08-05,0
CUST104724,21.0,female,Pune,35.0,Month-to-Month,Standard,700.58,24492.05,Auto Debit,Fiber,2.0,1.0,0.0,35.3,2026-07-04,0
CUST105396,19.0,female,Jaipur,29.0,Month-to-Month,Basic,566.3,17463.8,Net Banking,Fiber,16.0,2.0,1.0,,2026-06-24,0
CUST106944,43.0,male,Chennai,49.0,Two Year,Basic,595.61,31538.96,UPI,Fiber,8.0,3.0,1.0,44.0,2026-06-27,1
CUST123871,40.0,male,Jaipur,40.0,Two Year,Standard,910.51,35016.26,Cash,Fiber,14.0,4.0,1.0,44.1,2026-08-21,1
CUST132493,41.0,male,Hyderabad,10.0,Month-to-Month,Standard,782.16,6917.44,Net Banking,Cable,9.0,4.0,0.0,70.9,2026-07-08,0
CUST136346,71.0,male,Bengaluru,10.0,One Year,Standard,814.96,9095.06,UPI,Cable,13.0,1.0,1.0,21.2,2026-06-17,1
CUST110756,59.0,male,Mumbai,9.0,One Year,Basic,589.58,5987.62,Net Banking,Mobile Data,,1.0,0.0,41.5,2026-09-05,0
CUST112302,64.0,female,Delhi,63.0,Month-to-Month,Standard,934.77,50935.36,Debit Card,DSL,13.0,3.0,2.0,28.9,2026-09-04,1
CUST142586,18.0,male,Delhi,12.0,Month-to-Month,Premium,1268.64,14573.58,Auto Debit,Fiber,9.0,4.0,0.0,56.0,2026-07-04,1
CUST142746,64.0,male,Chennai,68.0,Two Year,Standard,605.8,39990.35,UPI,DSL,18.0,3.0,0.0,45.1,2026-07-24,0
CUST129090,21.0,male,Bengaluru,31.0,One Year,Basic,453.86,12082.77,Debit Card,Cable,15.0,3.0,1.0,39.3,2026-07-15,0
CUST144713,60.0,female,Chennai,43.0,Two Year,Standard,935.13,40121.73,Debit Card,Fiber,12.0,3.0,0.0,63.2,2026-06-15,1
CUST114344,49.0,male,Chennai,1.0,Month-to-Month,Standard,820.18,754.01,Credit Card,Cable,11.0,2.0,1.0,6.5,2026-07-24,1
CUST138173,39.0,female,Hyderabad,8.0,Month-to-Month,Basic,533.71,4550.52,UPI,Fiber,4.0,1.0,0.0,41.8,2026-08-18,0
CUST105072,51.0,female,Mumbai,44.0,One Year,Basic,432.4,20496.05,Auto Debit,Fiber,19.0,4.0,0.0,36.7,2026-08-11,0
CUST124122,24.0,male,Kolkata,28.0,Two Year,Basic,442.97,13938.46,Cash,Mobile Data,3.0,1.0,1.0,37.7,2026-07-11,0
CUST100568,32.0,female,Bengaluru,6.0,,Standard,945.27,5028.72,Cash,Mobile Data,16.0,3.0,0.0,45.4,2026-07-02,1
CUST117821,67.0,male,Pune,31.0,Two Year,,732.42,23335.58,UPI,Fiber,8.0,2.0,1.0,24.4,2026-08-23,1
CUST101123,33.0,female,Jaipur,2.0,Two Year,Basic,555.59,1227.42,Net Banking,Fiber,7.0,3.0,0.0,54.2,2026-07-22,0
CUST111265,74.0,female,Chennai,16.0,Month-to-Month,Standard,762.41,13856.89,Cash,Fiber,14.0,2.0,0.0,51.6,2026-08-03,0
CUST130580,41.0,male,Chennai,59.0,Month-to-Month,Standard,884.13,48837.4,Credit Card,Cable,13.0,1.0,1.0,75.7,2026-08-07,1
CUST145465,32.0,female,Chennai,18.0,Month-to-Month,Standard,874.09,16416.04,UPI,,22.0,2.0,3.0,24.3,2026-06-14,0
CUST120039,48.0,male,Delhi,65.0,Month-to-Month,Standard,836.22,52641.42,Credit Card,DSL,6.0,0.0,0.0,12.2,2026-08-12,1
CUST143045,62.0,female,Hyderabad,32.0,One Year,Standard,786.35,25973.12,Auto Debit,DSL,13.0,2.0,0.0,10.4,2026-08-29,0
CUST115657,41.0,female,Ahmedabad,47.0,Month-to-Month,Standard,843.43,43592.22,Credit Card,DSL,12.0,2.0,2.0,40.7,2026-08-24,1
CUST101901,49.0,female,Kolkata,72.0,One Year,Standard,873.3,55889.34,Net Banking,DSL,17.0,2.0,2.0,28.5,2026-08-03,1
CUST100148,31.0,female,Bengaluru,69.0,Month-to-Month,Premium,1170.92,79602.6,Auto Debit,Cable,11.0,,1.0,35.1,2026-07-14,1
CUST129643,46.0,female,Kolkata,12.0,Month-to-Month,Standard,801.22,10661.5,Debit Card,DSL,14.0,1.0,0.0,48.7,2026-08-11,0
CUST103212,34.0,male,Pune,14.0,One Year,Basic,632.04,10042.39,Auto Debit,Mobile Data,7.0,3.0,1.0,26.6,2026-08-27,0
CUST143851,64.0,female,Pune,28.0,Month-to-Month,Standard,746.64,22637.74,UPI,Fiber,8.0,3.0,1.0,56.6,2026-07-14,1
CUST102355,35.0,male,Ahmedabad,54.0,One Year,Basic,564.22,27732.67,Debit Card,Fiber,20.0,3.0,0.0,18.2,2026-08-04,0
CUST131521,32.0,male,Ahmedabad,13.0,Month-to-Month,Basic,439.96,5638.38,UPI,Fiber,15.0,1.0,0.0,57.5,2026-08-25,0
CUST142584,45.0,male,Chennai,63.0,Month-to-Month,Premium,1265.86,81253.07,Auto Debit,,13.0,3.0,0.0,20.4,2026-06-17,1
CUST143338,29.0,male,Pune,19.0,Month-to-Month,Basic,590.2,11033.74,UPI,DSL,21.0,1.0,1.0,52.8,2026-09-03,0
CUST145285,33.0,female,Mumbai,63.0,Month-to-Month,Standard,959.51,53716.65,Auto Debit,Mobile Data,9.0,1.0,0.0,39.5,2026-08-03,1
CUST146957,48.0,male,Hyderabad,2.0,One Year,Basic,615.3,1173.33,Credit Card,Fiber,4.0,4.0,3.0,46.9,2026-09-04,0
CUST116424,74.0,male,Kolkata,15.0,Two Year,Premium,1185.22,15459.07,Auto Debit,DSL,8.0,2.0,2.0,60.5,2026-09-03,1
CUST136586,70.0,male,Hyderabad,33.0,Month-to-Month,Premium,1355.75,48756.35,Net Banking,Cable,15.0,0.0,0.0,61.0,2026-08-04,0
CUST110466,41.0,male,Delhi,37.0,One Year,Basic,473.97,17314.58,Cash,Cable,6.0,3.0,1.0,24.4,2026-07-19,0
CUST107822,47.0,male,Chennai,6.0,Month-to-Month,Basic,512.95,2903.21,UPI,Mobile Data,12.0,1.0,1.0,50.6,2026-08-26,0
CUST107206,47.0,male,Delhi,25.0,Two Year,Standard,774.03,18354.34,Credit Card,Fiber,10.0,2.0,1.0,34.2,2026-07-26,0
CUST106414,18.0,male,,7.0,Two Year,Standard,872.07,6364.47,Credit Card,DSL,5.0,2.0,1.0,46.4,2026-08-07,1
CUST134047,41.0,female,Kolkata,68.0,Month-to-Month,Basic,411.87,25723.29,Credit Card,Cable,15.0,2.0,0.0,66.0,2026-06-28,0
CUST112729,72.0,male,Kochi,5.0,Month-to-Month,Premium,1151.31,5137.96,Net Banking,DSL,12.0,3.0,1.0,38.2,2026-07-17,1
CUST106926,18.0,male,Ahmedabad,17.0,Month-to-Month,Standard,595.49,10812.72,Auto Debit,Fiber,10.0,6.0,3.0,44.6,2026-08-31,0
CUST127996,44.0,female,Jaipur,8.0,Month-to-Month,Premium,1116.31,8872.78,UPI,Fiber,10.0,2.0,0.0,49.9,2026-06-29,1
CUST137613,70.0,male,Delhi,16.0,Two Year,Basic,653.79,9780.53,Auto Debit,Mobile Data,8.0,3.0,0.0,26.9,2026-08-19,1
CUST139484,64.0,female,Ahmedabad,55.0,Two Year,Standard,905.83,52390.15,Credit Card,DSL,17.0,1.0,0.0,37.9,2026-08-31,0
CUST103017,48.0,female,Mumbai,29.0,Month-to-Month,Premium,1111.72,36678.51,Debit Card,Fiber,13.0,1.0,3.0,61.2,2026-06-14,1
CUST101641,59.0,female,Kolkata,53.0,Month-to-Month,Standard,811.04,40435.7,UPI,DSL,13.0,2.0,3.0,31.7,2026-08-07,1
CUST108884,36.0,male,Chennai,47.0,Month-to-Month,Standard,760.42,32235.13,UPI,Fiber,6.0,4.0,1.0,42.8,2026-08-01,1
CUST137602,30.0,male,Pune,39.0,Month-to-Month,Basic,585.3,25691.96,,,5.0,4.0,2.0,22.6,2026-07-28,0
CUST112970,74.0,male,Delhi,32.0,One Year,Basic,777.9,23408.23,Auto Debit,Fiber,12.0,5.0,0.0,42.1,2026-07-31,1
CUST123464,39.0,female,Ahmedabad,56.0,Month-to-Month,Standard,843.37,43971.55,UPI,Fiber,14.0,1.0,0.0,21.5,2026-07-13,0
CUST115758,74.0,female,Ahmedabad,47.0,Two Year,Standard,765.11,33727.2,UPI,Cable,20.0,3.0,1.0,41.8,2026-06-15,0
CUST144077,45.0,female,Ahmedabad,8.0,Month-to-Month,Premium,1288.93,11038.88,Credit Card,Fiber,11.0,3.0,0.0,47.5,2026-08-06,1
CUST104087,33.0,male,Kochi,52.0,Month-to-Month,Premium,1264.66,56264.96,Credit Card,Fiber,3.0,3.0,0.0,60.3,2026-09-03,1
CUST100509,33.0,female,Mumbai,69.0,Month-to-Month,Basic,445.54,29287.73,Debit Card,Cable,12.0,2.0,2.0,60.3,2026-07-28,0
CUST106355,60.0,male,Mumbai,11.0,Month-to-Month,Basic,569.68,6047.49,Credit Card,Fiber,,6.0,0.0,24.6,2026-07-28,0
CUST129645,51.0,female,Mumbai,10.0,Month-to-Month,Standard,687.99,7607.76,UPI,Mobile Data,15.0,1.0,0.0,78.3,2026-08-19,0
CUST120816,56.0,female,Kolkata,4.0,Two Year,Basic,371.55,1370.48,Net Banking,Fiber,17.0,0.0,1.0,26.6,2026-08-17,0
CUST106235,62.0,female,Kolkata,21.0,Month-to-Month,Standard,907.48,21135.8,Credit Card,Fiber,19.0,4.0,1.0,21.4,2026-07-01,1
CUST131990,45.0,male,Mumbai,26.0,Month-to-Month,Premium,1053.4,26148.61,Net Banking,Cable,14.0,1.0,1.0,46.9,2026-08-09,1
CUST112996,45.0,male,Pune,63.0,Month-to-Month,Basic,406.75,26049.06,Auto Debit,Mobile Data,7.0,2.0,0.0,56.1,2026-09-01,0
CUST142502,30.0,female,Chennai,45.0,Month-to-Month,Premium,1226.87,47821.38,Credit Card,Fiber,6.0,2.0,0.0,78.7,2026-07-01,1
CUST138921,18.0,male,Mumbai,9.0,Month-to-Month,Basic,,5099.71,Net Banking,,11.0,2.0,2.0,74.4,2026-06-19,0
CUST100263,35.0,female,Kochi,4.0,One Year,Standard,738.95,3078.35,Auto Debit,Cable,23.0,0.0,1.0,55.4,,0
CUST107892,69.0,male,,27.0,,Basic,488.67,11946.58,Credit Card,DSL,12.0,3.0,1.0,75.2,2026-09-10,0
CUST110528,69.0,female,Chennai,69.0,Month-to-Month,Basic,589.47,40040.35,UPI,,,1.0,1.0,29.4,2026-06-27,0
CUST118601,34.0,female,Ahmedabad,5.0,One Year,Standard,966.87,5181.51,Debit Card,,5.0,3.0,0.0,33.8,2026-07-15,1
CUST124115,62.0,female,Jaipur,62.0,Month-to-Month,Premium,1213.8,72542.76,Auto Debit,DSL,,1.0,0.0,56.7,2026-08-03,1
CUST133499,41.0,male,Bengaluru,25.0,One Year,Basic,509.15,11597.54,Auto Debit,DSL,11.0,1.0,0.0,32.3,2026-07-06,0
CUST113472,74.0,male,Mumbai,12.0,Two Year,Premium,1282.34,15889.95,UPI,Cable,10.0,1.0,1.0,43.1,2026-08-04,1
CUST131726,41.0,male,Jaipur,7.0,One Year,Basic,439.94,2917.81,Auto Debit,Fiber,10.0,0.0,0.0,32.0,2026-07-04,0
CUST123691,48.0,female,Delhi,38.0,One Year,Standard,566.35,22065.42,Net Banking,Fiber,8.0,2.0,0.0,51.2,2026-08-22,0
CUST110558,28.0,male,Kochi,69.0,One Year,Standard,877.53,61428.59,Net Banking,Cable,16.0,4.0,3.0,53.8,2026-07-19,1
CUST106557,26.0,male,Kochi,55.0,Two Year,Standard,746.39,35386.0,Auto Debit,Cable,10.0,2.0,2.0,78.8,2026-08-16,0
CUST145578,59.0,male,Kolkata,67.0,One Year,Standard,631.47,44220.22,Credit Card,Mobile Data,7.0,4.0,0.0,57.3,2026-08-01,0
CUST141504,74.0,female,Hyderabad,26.0,Month-to-Month,Standard,897.03,20346.91,Net Banking,Fiber,14.0,3.0,0.0,31.1,2026-08-11,1
CUST127873,45.0,female,Kolkata,66.0,One Year,Basic,408.59,29300.5,Net Banking,DSL,8.0,0.0,0.0,33.0,2026-08-08,0
CUST110811,40.0,male,Chennai,54.0,One Year,Basic,,32271.87,Credit Card,Fiber,21.0,4.0,1.0,30.0,2026-08-01,0
CUST138215,68.0,female,Pune,43.0,Month-to-Month,Premium,1181.69,54145.65,Auto Debit,Cable,15.0,1.0,1.0,35.7,2026-07-10,1
CUST111731,51.0,male,Chennai,19.0,Month-to-Month,Premium,1179.66,20532.12,Auto Debit,DSL,12.0,3.0,0.0,35.3,2026-06-19,1
CUST127439,26.0,female,Delhi,41.0,Month-to-Month,Basic,493.8,18049.23,UPI,Fiber,9.0,3.0,0.0,35.9,2026-08-11,0
CUST121780,21.0,male,Ahmedabad,33.0,Two Year,Standard,826.87,23767.94,UPI,DSL,15.0,3.0,0.0,23.8,2026-08-05,0
CUST134080,60.0,female,Pune,70.0,Month-to-Month,Premium,1113.87,69403.58,Debit Card,Cable,14.0,1.0,0.0,42.2,2026-07-09,1
CUST122916,21.0,female,Hyderabad,64.0,Month-to-Month,Standard,954.59,53875.94,Credit Card,Fiber,14.0,2.0,3.0,38.9,2026-07-10,1
CUST108086,25.0,male,Delhi,12.0,Month-to-Month,Basic,532.48,6044.42,UPI,DSL,18.0,2.0,2.0,59.4,2026-07-06,0
CUST143468,23.0,male,Mumbai,63.0,Month-to-Month,Basic,640.51,41235.98,Auto Debit,DSL,13.0,6.0,1.0,57.4,2026-08-13,0
CUST114710,46.0,female,Kolkata,8.0,Month-to-Month,Standard,813.85,7379.62,UPI,Fiber,11.0,2.0,0.0,64.0,2026-07-10,1
CUST115467,53.0,female,Bengaluru,68.0,Month-to-Month,Premium,1155.26,69306.78,Debit Card,DSL,12.0,0.0,2.0,40.3,2026-07-27,1
CUST137173,26.0,male,Bengaluru,61.0,Month-to-Month,Basic,501.51,26635.42,UPI,Fiber,2.0,2.0,0.0,57.4,2026-07-10,1
CUST128749,30.0,male,Kochi,20.0,Month-to-Month,Premium,1372.92,23546.71,Credit Card,,11.0,1.0,2.0,20.8,2026-07-16,1
CUST103105,58.0,male,Chennai,25.0,One Year,Basic,715.27,16459.25,Debit Card,Fiber,7.0,3.0,1.0,30.0,2026-09-01,0
CUST100709,45.0,female,Jaipur,63.0,Two Year,Standard,885.01,53097.93,UPI,Cable,9.0,7.0,2.0,61.8,2026-08-27,1
CUST138386,41.0,male,Kolkata,66.0,Two Year,Standard,818.09,53231.08,UPI,Fiber,14.0,6.0,0.0,44.9,2026-07-01,1
CUST123445,49.0,female,Bengaluru,8.0,One Year,Standard,645.95,4577.29,Cash,DSL,13.0,0.0,0.0,62.7,2026-06-28,0
CUST126511,22.0,female,Delhi,23.0,One Year,Premium,1128.48,26589.99,UPI,DSL,14.0,1.0,0.0,46.2,2026-07-22,1
CUST108467,41.0,female,Delhi,29.0,Month-to-Month,Premium,1073.03,33127.36,Net Banking,Fiber,14.0,4.0,1.0,38.0,2026-08-17,1
CUST106231,45.0,female,Hyderabad,33.0,Two Year,Standard,755.4,28626.83,Net Banking,Fiber,20.0,1.0,1.0,58.3,2026-07-21,0
CUST146359,33.0,female,Jaipur,38.0,Month-to-Month,Standard,902.69,38434.75,Net Banking,,11.0,0.0,0.0,72.2,2026-06-30,1
CUST139358,54.0,female,Mumbai,60.0,Month-to-Month,Standard,813.31,53706.96,UPI,DSL,7.0,3.0,1.0,42.8,2026-07-05,1
CUST116387,54.0,male,Jaipur,65.0,Month-to-Month,Standard,841.73,55006.09,Net Banking,Fiber,10.0,0.0,1.0,36.8,2026-06-30,0
CUST134166,42.0,male,Bengaluru,19.0,Month-to-Month,Basic,388.97,6315.28,UPI,Fiber,10.0,3.0,1.0,47.5,2026-06-23,0
CUST104169,47.0,male,Hyderabad,20.0,Two Year,Standard,615.62,14076.22,Credit Card,,18.0,3.0,0.0,29.7,2026-08-29,0
CUST105804,72.0,female,Kolkata,24.0,Month-to-Month,Standard,800.88,20846.63,UPI,DSL,19.0,4.0,0.0,36.5,2026-07-15,0
CUST112754,35.0,female,Jaipur,19.0,One Year,Premium,1249.15,26896.78,UPI,Cable,6.0,3.0,0.0,37.6,2026-07-30,1
CUST102190,51.0,female,Jaipur,63.0,One Year,Standard,696.71,46870.38,Auto Debit,Cable,18.0,3.0,1.0,53.2,2026-09-01,0
CUST112188,53.0,male,Pune,59.0,Two Year,Standard,890.73,54931.93,UPI,Cable,21.0,3.0,1.0,70.4,2026-06-26,1
CUST131728,74.0,male,Mumbai,3.0,Month-to-Month,Standard,768.11,2227.87,Debit Card,Fiber,9.0,1.0,0.0,51.1,2026-07-10,0
